id,museu,gaveta,sp,pop,coletor,id.coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,morte,pele,cranio,esqueleto,sexo,dentes,classe,idade,peso,peso.morto,compr.total,compr.corpo,compr.cauda,tarso.c.unha,tarso.s.unha,orelha.int,orelha.ext,medido,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,size,shape,nas/gls,can/bam,pl/cb,bam/pl,sm/max,alpcor/mad,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
MN11155,MNHN,"13,13,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19906,"Rio do Braço – Almada, Capueira",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,28,,ok,ok,,male,p3m4 (gastos),7,adulto,,72,376,155,221,23,22,20,24,TRUE,40.43,39.65,19.33,12.63,19.89,6.24,7.7,13.25,6.59,12.09,6.37,22.6,16.9,7.63,29.6,10.82,1.33,28.0827082027357,0.501639344262295,0.478110314123176,0.526881720430108,0.569987389659521,0.534955752212389,0.451479289940828,0.365540540540541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11135,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19916,"Rio do Braço – Almada, Capueira",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,28,,ok,ok,,male,p3m4 (gastos),7,adulto,,89,385,165,220,21,20,25,29,TRUE,44.37,43.3,22.59,13.94,21.28,6.29,8.43,13.71,7.58,12.85,7.15,24.27,17.29,7.33,32.31,12.9,1.43,30.354966644686,0.491454965357968,0.509127789046653,0.556420233463035,0.560508083140878,0.529460238978162,0.423944476576056,0.399257195914577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11130,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19304,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,16,,ok,ok,,male,p3m4,6,adulto,,70,,170,[173],23,22,24,26,TRUE,39.62,39.53,18.36,12.46,20.27,6.31,8.16,12.91,7.12,12.41,6.24,22.32,16.45,7.59,29.7,10.79,1.12,28.3067677420083,0.512775107513281,0.463402322059566,0.502820306204674,0.564634454844422,0.556003584229391,0.461398176291793,0.363299663299663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8632,MNHN,"13,12,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19352,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,21,,ok,ok,,male,p3m4 (gastos),7,adulto,,57,385,170,215,22,21,25,26,TRUE,42.39,41.83,19.74,12.96,20.68,6.76,8.2,12.99,6.71,12.47,6.15,23.63,17.46,7.35,31.45,11.35,1.27,29.4116371526646,0.49438202247191,0.465675866949752,0.493183640737771,0.564905570164953,0.527719001269573,0.420962199312715,0.360890302066773,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11158,MNHN,"13,13,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19383,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,23,,ok,ok,,female,p3m4,6,adulto,,46,332,142,190,18,17,25,25,TRUE,38.26,37.51,18.53,12.79,18.78,6.35,6.92,12.93,7.09,11.75,5.65,21.61,15.93,7.08,27.95,11.21,1.14,26.5412471447745,0.500666488936284,0.484317825405123,0.480851063829787,0.576113036523594,0.543729754743174,0.444444444444444,0.401073345259392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8663,MNHN,"13,12,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 22423,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,11,18,,ok,ok,,male,p3m4 (gastos),7,adulto,,95,349,145,204,23,21,22,27,TRUE,43.71,43.41,20.95,12.94,20,6.15,8.75,13.09,7.11,12.18,6.39,24.71,17.75,7.66,32.6,12.43,1.42,29.4652337509818,0.46072333563695,0.479295355753832,0.524630541871921,0.569223681179452,0.492917847025496,0.431549295774648,0.381288343558282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8606,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23201,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,1,1,,ok,ok,,female,p3m4,6,adulto,,70,330,145,185,20,18,22,27,TRUE,39,38.11,18.89,12.9,19.86,6.65,8.91,12.47,,11.94,6.2,21.34,15.7,7.3,28.06,10.47,1.1,27.5111722760045,0.521123064812385,0.484358974358974,0.519262981574539,0.559958016268696,0.559512652296157,0.464968152866242,0.373129009265859,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24699,MNHN,"13,13,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23814,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,4,6,,ok,,,male,,,adulto,,83,379,150,229,20,19,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11109,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19324,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,18,,ok,parcial,,male,p3m4 (gastos),7,adulto,,,380,170,210,24,22,20,25,TRUE,,,22,12.87,21.65,6.71,9.02,,7.78,12.52,6.89,23.87,17.32,7.16,31.14,12.29,1.29,,,,0.550319488817891,,0.524507750314202,0.413394919168591,0.394669235709698,"crânio parcial, falta a parte posterior",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11128,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19339,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,20,,ok,ok,,female,p3m4,6,adulto,,46,345,140,205,18,17,25,29,TRUE,39.1,37.97,19.26,13.17,18.45,6.56,7.99,13.04,6.49,11.38,5.57,22.06,16.08,7.31,28.32,10.89,1.17,26.4678389748767,0.48590992889123,0.492583120204604,0.489455184534271,0.580984988148538,0.515865820489574,0.454601990049751,0.384533898305085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11125,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19397,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,23,,ok,parcial,,male,p3m4 (gastos),7,adulto,,110,379,157,222,24,22,23,28,,,,,,,,,,,,,,,,,,,,,,,,,,,crânio parcial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8618,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19814,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,24,,ok,ok,,female,p3m4,6,adulto,,51,300,125,175,20,18,[18],24,TRUE,37.08,35.9,17.68,12.5,18.03,6.27,,12.21,,11.25,5.72,,15.54,7.27,27.08,,1.17,25.4416390981399,0.502228412256267,0.47680690399137,0.508444444444444,,,0.467824967824968,,crânio um pouco sujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8608,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 22361,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,11,12,,ok,ok,,female,p3m4,6,adulto,,57,332,135,197,21,19,20,25,TRUE,38.29,36.9,18.11,12.01,18.42,6.23,7.68,12.48,6.44,11.4,5.7,20.98,15.52,7.06,27.91,10.78,1.21,26.0710183920767,0.499186991869919,0.472969443718987,0.5,0.568563685636856,0.543374642516683,0.454896907216495,0.386241490505195,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8626,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 22386,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,11,15,,ok,ok,,male,p3m4 (gastos),7,adulto,,105,378,157,221,24,22,22,27,TRUE,43.25,42.92,20.91,13.58,23.03,6.34,8.57,13.63,7.15,12.67,6.76,24.18,17.39,7.56,31.6,12.38,1.48,31.4395865112759,0.536579683131407,0.483468208092486,0.533543804262036,0.563373718546132,0.52398676592225,0.434732604945371,0.391772151898734,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",TRUE,43.25,42.92,20.91,13.58,23.03,6.34,8.57,13.63,7.15,12.67,6.76,24.18,17.39,7.56,31.6,12.38,1.48,43.47,42.93,20.6,13.81,21.65,6.32,8.16,13.46,6.88,12.46,6.64,24.18,17.42,7.47,31.97,12.47,1.29,43.43,42.94,20.44,13.23,21.52,6.31,8.42,13.42,7.2,12.56,6.65,24.18,17.37,7.55,31.99,12.26,1.31,43.49,42.99,21.11,13.4,21.58,6.32,8.6,13.45,7.15,12.58,6.65,24.16,17.37,7.53,31.92,12.58,1.39
MN8660,MNHN,"13,12,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23185,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,12,30,,ok,ok,,male,p3m4 (gastos),7,adulto,,90,335,130,205,22,21,20,23,TRUE,41.54,,20.1,12.65,20.97,6.2,8.38,13.46,7.1,12.44,6.8,22.97,16.88,7.42,30.19,,1.34,,,0.483870967741936,0.546623794212219,,0.541575968654767,0.43957345971564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8645,MNHN,"13,12,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23186,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,12,30,,ok,ok,,female,dp3m4 (m4 eclodindo),4,subadulto,,32,287,120,167,18,17,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,crânio sujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11163,MNHN,"13,13,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23548,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,2,16,,ok,ok,,female,dp3m4,5,adulto,,30,297,116,181,19,18,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8647,MNHN,"13,12,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23549,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,2,16,,ok,ok,,female,p3m4 (p3 eclodindo),5,adulto,,26,277,108,169,18,17,19,23,TRUE,33.34,32.35,14.5,12.67,16.06,5.79,6.75,11.91,5.69,10.8,4.69,18.57,14.38,7.18,23.89,8.8,1.01,22.7934420393235,0.49644513137558,0.434913017396521,0.434259259259259,0.57403400309119,0.581583198707593,0.499304589707928,0.368354960234408,crânio sujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11107,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23579,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,2,21,,ok,ok,,male,p3m4,6,adulto,,41,303,120,183,21,20,20,24,TRUE,36.4,35.39,16.7,12.59,17.6,6.49,7.69,,,11.7,5.5,20.33,15.52,7.52,26.48,9.9,1.01,24.9572434375273,0.497315625883018,0.458791208791209,0.47008547008547,0.57445606103419,0.575504181013281,0.484536082474227,0.373867069486405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8659,MNHN,"13,12,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23813,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,4,5,,ok,ok,,female,p3m4,6,adulto,,52,335,137,198,22,21,22,26,,,,,,,,,,,,,,,,,,,,,,,,,,,crânio e mandibula colados – muita carne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11159,MNHN,"13,13,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23817,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,4,6,,ok,parcial,,male,,,adulto,,102,383,161,222,25,24,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,crânio parcial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8669,MNHN,"13,12,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23831,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,4,8,,ok,ok,,male,p3m4,6,adulto,,58,347,139,208,19,18,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,crânio fortemente deformado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8604,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23837,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,4,9,,ok,ok,,male,p3m4,6,adulto,,93,357,157,200,19,17,25,27,TRUE,40.04,39.63,18.87,12.85,20.69,6.75,8.47,13.72,6.32,11.84,6.22,22.46,16.29,7.21,30.35,11.98,1.28,28.6346765303888,0.522079232904365,0.471278721278721,0.525337837837838,0.566742366893767,0.527159394479074,0.442602823818293,0.394728171334432,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24697,MNHN,"13,13,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 24697,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,24,,ok,,,male,,,adulto,,91,400,180,220,23,22,22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11144,MNHN,"13,13,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19348,"Rio do Braço – Almada, Capueirão",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,20,,ok,ok,,male,dp3m3,4,subadulto,,24,269,113,156,18,16,17,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8639,MNHN,"13,12,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23237,"Rio do Braço – Almada, Capueirão",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,1,5,,ok,ok,,male,p3m4 (gastos),7,adulto,,90,375,160,215,24,22,25,29,TRUE,42.87,42,20.88,13.46,21.47,6.33,9.3,13.61,6.91,12.92,6.78,23.79,17.71,7.51,31.79,12.31,1.32,30.0289859968664,0.511190476190476,0.48705388383485,0.524767801857585,0.566428571428571,0.543085329970576,0.424054206662902,0.38722868826675,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8673,MNHN,"13,12,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23555,"Rio do Braço – Almada, Capueirão",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,2,18,,ok,ok,,female,dp3m4 (m4 eclodindo),4,subadulto,,37,267,108,159,18,17,19,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8609,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 18882,"Rio do Braço – Almada, Capueirão (Estrada Retiro)",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,7,20,,ok,ok,,female,p3m4,6,adulto,,,510,330,180,22,20,22,26,TRUE,39.25,38.31,18.64,13.34,20.06,6.42,7.83,13.08,6.93,11.63,5.93,21.86,16.03,7.09,28.91,11.63,1.27,27.7218073003908,0.523623074915166,0.474904458598726,0.509888220120378,0.570608196293396,0.532021957913998,0.442295695570805,0.402282947077136,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8664,MNHN,"13,12,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 22352,"Rio do Braço – Almada, Capueirão (Estrada Retiro)",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,11,12,,ok,ok,,male,p3m4 (gastos),7,adulto,,100,376,157,219,25,23,22,25,TRUE,43.55,43.23,21.52,12.84,21.19,6.51,8.75,13.69,7.73,12.57,6.62,24.34,18.08,7.28,32.3,12.1,1.62,30.2662138365538,0.490168864214666,0.49414466130884,0.526650755767701,0.563034929447143,0.516433853738702,0.402654867256637,0.374613003095975,,TRUE,43.55,43.23,21.52,12.84,21.19,6.51,8.75,13.69,7.73,12.57,6.62,24.34,18.08,7.28,32.3,12.1,1.62,43.68,,22.26,13.15,21.23,6.35,8.28,13.57,7.21,12.46,6.56,24.31,17.82,7.34,32.36,12.21,1.52,43.64,43.16,23.49,13.54,21.32,6.35,8.26,13.51,7.02,12.52,6.49,24.29,17.82,7.49,32.26,12.22,1.43,43.56,43.15,21.74,13.77,21.3,6.37,8.69,13.52,7.57,12.24,6.4,24.25,17.81,7.33,32.18,12.44,1.51
MN8662,MNHN,"13,12,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 22407,"Rio do Braço – Almada, Capueirão (Lavapés)",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,11,16,,ok,parcial,,male,p3m4 (gastos),7,adulto,,87,369,155,214,22,20,22,27,TRUE,,,,13.53,21.65,6.82,8.55,14.13,7.31,12.45,6.81,,16.7,7.43,31.47,,1.35,,,,0.546987951807229,,,0.444910179640719,,"crânio parcial, rostro meio quebrado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8636,MNHN,"13,12,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23192,"Rio do Braço – Almada, Capueirão (Lavapés)",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,12,31,,ok,ok,,female,,,adulto,,50,331,133,198,21,20,21,24,TRUE,35.36,34.71,16.21,12.75,18.67,6.25,7.18,12.66,6.01,11.46,5.44,19.04,15.17,7.13,26.45,10.17,1.17,25.4565453272827,0.537885335638145,0.458427601809955,0.474694589877836,0.54854508787093,0.601890756302521,0.470006591957811,0.384499054820416,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11131,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23558,"Rio do Braço – Almada, Capueirão (Lavapés)",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,2,18,,ok,ok,,female,p3m4,6,adulto,,59,341,137,204,20,19,22,26,TRUE,37.86,36.63,18.48,12.72,19.3,5.98,7.52,12.55,6.62,11.46,5.49,20.76,15.16,7.11,27.54,10.99,1.27,26.5887006075889,0.526890526890527,0.48811410459588,0.479057591623037,0.566748566748567,0.552023121387283,0.468997361477573,0.399055918663762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN8602,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23588,"Rio do Braço – Almada, Capueirão (Lavapés)",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,2,23,,ok,ok,,male,dp3m3,4,subadulto,,35,285,114,171,20,19,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11499,MNHN,"13,13,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 17265,,Ilhéus,BA,,,,,,,,,ok,parcial,,,,,adulto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crânio parcial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11064,MNHN,"13,12,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 17420,,Ilhéus,BA,,,,,,,,,ok,parcial,,,,,adulto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"crânio parcial, sem etiqueta do coletor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11470,MNHN,"13,13,1",?,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 18283,,Ilhéus,BA,,,,,,,,,ok,parcial,,male,,,adulto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"segundo A. C. Bezerra (21/08/2015), o crânio não pertence a pele, e não é um crânio de Marmosops.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN29698,MNHN,"13,13,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 18288,,Ilhéus,BA,,,,,,,,,,ok,,,dp3m4 (m4 eclodindo),4,subadulto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN29692,MNHN,"13,13,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 18575,,Ilhéus,BA,,,,,,,,,,ok,,,p3m4,6,adulto,,,,,,,,,,TRUE,40.01,38.54,18.66,13.38,19.28,7.03,8.07,12.83,,11.76,5.71,22.54,16.56,7.72,29.32,10.43,1.28,27.258965497612,0.500259470679813,0.466383404148963,0.485544217687075,0.58484691229891,0.521739130434783,0.466183574879227,0.355729877216917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11488,MNHN,"13,13,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 18848,,Ilhéus,BA,,,,,,,,,ok,ok,,male,,,adulto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"crânio parcial, levemente quebrado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN29647,MNHN,"13,13,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 18855,,Ilhéus,BA,,,,,,,,,,ok,,,dp3m3,4,subadulto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11533,MNHN,"13,13,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 18874,,Ilhéus,BA,,,,,,,,,ok,ok,,male,,,adulto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alguns dentes soltos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
