"","id","museu","gaveta","sp","pop","coletor","id.coletor","localidade","municipio","uf","lon","lat","alt","xy.original","ano","mes","dia","morte","pele","cranio","esqueleto","sexo","dentes","classe","idade","peso","peso.morto","compr.total","compr.corpo","compr.cauda","tarso.c.unha","tarso.s.unha","orelha.int","orelha.ext","medido","gls","cb","nas","bbc","zb","poc","ic","lbasi","bps","bam","can","pl","max","sm","mad","alpcor","larcon","size","shape","nas.gls","can.bam","pl.cb","bam.pl","sm.max","alpcor.mad","obs","replicas","gls.1","cb.1","nas.1","bbc.1","zb.1","poc.1","ic.1","lbasi.1","bps.1","bam.1","can.1","pl.1","max.1","sm.1","mad.1","alpcor.1","larcon.1","gls.2","cb.2","nas.2","bbc.2","zb.2","poc.2","ic.2","lbasi.2","bps.2","bam.2","can.2","pl.2","max.2","sm.2","mad.2","alpcor.2","larcon.2","gls.3","cb.3","nas.3","bbc.3","zb.3","poc.3","ic.3","lbasi.3","bps.3","bam.3","can.3","pl.3","max.3","sm.3","mad.3","alpcor.3","larcon.3","gls.4","cb.4","nas.4","bbc.4","zb.4","poc.4","ic.4","lbasi.4","bps.4","bam.4","can.4","pl.4","max.4","sm.4","mad.4","alpcor.4","larcon.4"
"1108","MN75300","MNHN","","Marmosops incanus","","P. S. D’Andréa","LBCE 9509","Reservatório Ribeirão das Lages","Piraí","RJ","-43.9","-22.633333","",NA,2006,6,15,"","ok","ok","ok","female","p3m4",6,"adulto","28","","293",122,"171",19,18,"26","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Id. do Cadú. “PIRAÍ; Rio de Janeiro” em Paynter & Traylor 1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","MN76983","MNHN","14,03,2","Marmosops incanus","","labvert","REG 16","","Rio Bonito","RJ","","","",NA,NA,NA,NA,"","ok","","","female","p3m4",6,"adulto","55","","345",152,"193",22,NA,"23","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","MN73359","MNHN","14,03,2","Marmosops incanus","","A. Delciellos, D. Loretto","PCHB 07","PCH Braço, Lídico","Rio Claro","RJ","","","",NA,2009,5,15,"","ok","ok","ok","male","p3m4",6,"adulto","39","","317",128,"189",24,23,"25","26",TRUE,-0.205634996665914,0.105430302912168,-0.694958427274798,0.550080819853807,-0.0217138824735521,0.0287897276102305,0.553009722749023,0.413245591895047,-0.221312642673862,-0.144392110523464,0.0167929978290662,0.587211262108976,-0.0455247281148328,0.0193849045064827,-0.284915879175838,-0.312403396512625,0.0158425347018931,25.0315640741844,0.501131221719457,0.4525,0.48348623853211,0.593325791855204,0.51954242135367,0.478779840848806,0.382488479262673,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","MN83139","MNHN","14,03,2","Marmosops incanus","","","LBCE 17678","Campus Fiocruz, Jacarepaguá","Rio de Janeiro","RJ","-43.402257","-22.93956","",NA,2012,7,26,"","ok","ok","ok","male","p3m4",6,"adulto","102","","351",171,"180",17,15,"22","",TRUE,-1.11956019545053,-0.685743817848284,-1.47319370158669,-0.0833182067726792,0.296032435798992,0.189273709005018,0.156345482214924,0.0422336219911124,-0.0300572977677351,-0.39476632072563,-0.207088421916829,-0.174129797277441,0.0722875098193931,-0.269971808823438,-0.79037972834811,-0.857509862230529,0.0918238483609701,28.9669415023402,0.522075330506361,0.470398009950249,0.523484201537148,0.576203542030432,0.506926406926407,0.437054631828979,0.383322125084062,"Micoureus paraguayana na etiqueta do coletor (LBCE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","MN83140","MNHN","14,03,2","Marmosops incanus","","","LBCE 17679","Campus Fiocruz, Jacarepaguá","Rio de Janeiro","RJ","-43.402257","-22.93956","",NA,2012,7,26,"","ok","ok","ok","male","p3m4",6,"adulto","98","","376",173,"203",22,20,"25","",TRUE,-1.17856837451474,-0.339347832177658,-1.06942363535293,-0.26908408993439,0.0921807382959621,-0.0911506343716439,0.503382770010464,-0.126324695432002,-0.49139689562886,-0.763145178850561,-0.162081977262682,-0.204910790342417,-0.409807950969395,-0.320788558815151,-0.123755831924282,-0.626099268497208,0.167531590593753,30.0743179473783,0.512979280781138,0.487493987493988,0.556701030927835,0.568706834960705,0.487437185929648,0.441736028537455,0.38588160810383,"Micoureus paraguayana na etiqueta do coletor (LBCE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","MN83141","MNHN","14,03,2","Marmosops incanus","","","LBCE 17685","Campus Fiocruz, Jacarepaguá","Rio de Janeiro","RJ","-43.402257","-22.93956","",NA,2012,7,27,"","ok","ok","","female","p3m4",6,"adulto","47","","300",129,"171",19,18,"17","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Micoureus paraguayana na etiqueta do coletor (LBCE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","MN33514","MNHN","14,03,2","Marmosops incanus","","","EDH 81 (PBR 12)","Parque Estadual Pedra Branca, Jacarepaguá","Rio de Janeiro","RJ","","","",NA,1993,9,30,"02/out/1993","ok","ok","ok","female","p3m4",6,"adulto","52.31","","334",143,"191",18,17,"25","",TRUE,-0.528205245251868,-0.467241329915055,-0.283685003305976,-0.256046120298681,0.246353700394121,-0.15671657569312,-0.308070785630844,-0.0636032621576881,-0.242402496113875,-0.0410685436753937,-0.166238703982279,-0.411770883676724,-0.849496795395693,-0.346693410057383,-0.771879947549618,-0.309084914738483,0.2544640208174,26.0955091921963,0.517364939360529,0.475445223961144,0.476527900797166,0.572216097023153,0.54383429672447,0.473505434782609,0.393405769951293,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","MN10295","MNHN","14,03,2","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 28771","SiPreste, Caixa do Meio, mata fechada ao pé de uma arvore","Rio de Janeiro","RJ","","","",NA,1945,10,17,"23/out/1945","ok","ok","","female","p3m4 (p3 eclodindo)",5,"adulto","45","","332",145,"187",20,18,"21","27",TRUE,-0.252029159613336,-0.334384941048576,-0.864167328771288,0.194065946798059,0.187873985874941,-0.339498868593571,0.00534025491649448,-0.271986339899668,0.47405348149996,0.0104752763233975,0.147999595020213,-0.281501441334839,-0.531263460563187,-0.147479034058653,-0.0498348957393127,-0.991545032472153,0.0947267708731754,25.644422395523,0.51369480156512,0.453061224489796,0.496434937611408,0.574622694242594,0.545719844357977,0.479461279461279,0.356108429261047,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","MN10293","MNHN","14,03,2","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 16662","Tijuca, Trapicheiro, na mata fechada junto a uma pedra","Rio de Janeiro","RJ","-43.283333","-22.883333","460",NA,1944,8,24,"27/ago/1944","ok","parcial","","male","",NA,"adulto","85","","372",157,"215",22,20,"18","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crânio quebrado e deformado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","MN10296","MNHN","14,03,2","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 16974","Tijuca, Trapicheiro, na mata fechada junto a uma pedra","Rio de Janeiro","RJ","-43.283333","-22.883333","460",NA,1945,7,20,"24/jul/1945","ok","parcial","","male","p3m4",6,"adulto","75","","337",137,"200",16,15,"24","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crânio quebrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","MN10294","MNHN","14,03,2","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 16979","Tijuca, Trapicheiro, na mata fechada junto a uma pedra","Rio de Janeiro","RJ","-43.283333","-22.883333","460",NA,1945,7,26,"13/ago/1945","ok","ok","","male","p3m4",6,"adulto","82","","379",157,"222",23,22,"23","28",TRUE,-0.562289528194043,-0.165766500780514,-1.11093948643845,-0.221852396065412,0.0221969501530559,0.0401348111032691,0.0741886941502994,-0.298874169058408,-1.20230068685858,-0.97583136985998,-0.359728896957583,-0.937233931636836,-0.867770008438033,-0.498746797535334,0.027774964402127,NA,NA,29.2306859310554,0.508784773060029,0.474452554744526,0.540178571428571,0.549780380673499,0.497114957833999,0.447220487195503,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","MN10306","MNHN","14,03,2","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 16989","Tijuca, Trapicheiro, na mata fechada próximo do rio","Rio de Janeiro","RJ","-43.283333","-22.883333","460",NA,1945,8,5,"16/ago/1945","ok","ok","","female","p3m4",6,"adulto","33","","315",130,"185",21,20,"20","24",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477141203703704,0.478468899521531,NA,NA,0.487579843860894,0.388221153846154,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","MN72740","MNHN","14,03,2","Marmosops incanus","","F. Pessôa, T. Modesto","ITA 7","Pirapetinga, Minas Gerais (etiqueta do coletor)","Santo Antônio de Pádua","RJ","-42.200664","-21.603868","",NA,2009,6,6,"","ok","ok","ok","male","p3m4 (p3 eclodindo)",5,"adulto","55","","320",130,"190",20,NA,"","",TRUE,0.530016583914538,0.348905721464575,0.584565386628377,-0.354958944253006,-0.18857431275562,0.458701286795493,0.252069044892742,0.330459726808359,0.284812592315534,0.0231542963702385,0.182092178930794,0.526036293963308,-0.0811024298164362,-0.0243093882453191,0.314042890473136,-0.116641299634871,-0.0517108596686078,27.0818906282408,0.495322245322245,0.490862944162437,0.516351118760757,0.582640332640333,0.51828724353256,0.465408805031447,0.388137356919875,"localidades diferentes das etiquetas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","MN72717","MNHN","14,03,2","Marmosops incanus","","F. Pessôa, T. Modesto","ITA 35","","Santo Antônio de Pádua","RJ","-42.200045","-21.605482","",NA,2009,6,6,"","","ok","","","p3m4",6,"adulto","","","",NA,"",NA,NA,"","",TRUE,0.588620350085385,0.51332535637215,-0.063461168790667,-0.101039727738224,-0.266251106688959,0.0708179878790194,-0.0261177558992687,0.371665056371128,-0.129118795191557,0.0643348579761529,-0.115814336382473,0.72793569877917,0.312673370890122,0.152365055940591,0.32736576409269,-0.179547950589528,0.078542537361769,26.9290567974446,0.491022638563622,0.472745797249108,0.487091222030981,0.585740307051782,0.516215015548645,0.465804066543438,0.385285913528591,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","MN69881","MNHN","14,03,2","Marmosops incanus","","","","","São Francisco do Itabapoana","RJ","","","",NA,NA,NA,NA,"","","","","","",NA,"adulto","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emprestado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","MN69882","MNHN","14,03,2","Marmosops incanus","","","","","São Francisco do Itabapoana","RJ","","","",NA,NA,NA,NA,"","","","","","",NA,"adulto","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emprestado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","MN69884","MNHN","14,03,2","Marmosops incanus","","","","","São Francisco do Itabapoana","RJ","","","",NA,NA,NA,NA,"","","","","","",NA,"adulto","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emprestado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","MN69885","MNHN","14,03,2","Marmosops incanus","","","","","São Francisco do Itabapoana","RJ","","","",NA,NA,NA,NA,"","","","","","",NA,"adulto","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emprestado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","MN69887","MNHN","14,03,2","Marmosops incanus","","","","","São Francisco do Itabapoana","RJ","","","",NA,NA,NA,NA,"","","","","","",NA,"adulto","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emprestado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","MN5748","MNHN","14,03,3","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 4820","Fazenda Tenente, mato fechado seco","São João Marcos","RJ","","","",NA,1938,12,3,"","","ok","parcial","male","p3m4",6,"adulto","80","","360",160,"200",25,NA,"30","30",TRUE,1.02161996742537,0.743311502314356,0.076294276099599,-0.260643617553471,-0.413961507821352,-0.0848596277521274,-0.0270845821042052,-0.0130364838305912,0.0791235841020557,-0.81011139997117,0.530329947169966,0.80459339871193,-0.0746610340298304,-0.239497715281185,0.334004006950749,0.305854252807741,-0.117138780014111,28.5043084462683,0.486420357230242,0.480594154288452,0.603401969561325,0.580866160998287,0.470513900589722,0.444848484848485,0.40599275600922,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","MN69754","MNHN","14,03,3","Marmosops incanus","","I. A. Oliveira, V. P. Firme","VPF 290","Pirineus, Reserva Biológica Macaé de Cima","Silva Jardim","RJ","-42.5","-22.433333","900",NA,1999,8,13,"","ok","parcial","ok","male","p3m4",6,"adulto","52","","320",133,"187",25,25,"21.5","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crânio muito quebrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","MN7217","MNHN","14,03,3","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 14641","Fazenda C. Guinle","Teresópolis","RJ","-42.966667","-22.45","950",NA,1942,1,21,"","ok","parcial","parcial","female","p3m4 (p3 eclodindo)",5,"adulto","","","265",110,"155",18,NA,"20","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crânio quebrado. Coordenadas em Paynter & Traylor 1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","MN7228","MNHN","14,03,3","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 14799","Fazenda C. Guinle","Teresópolis","RJ","-42.966667","-22.45","950",NA,1942,10,26,"","ok","ok","","female","p3m4",6,"adulto","","","305",132,"173",20,19,"25","30",TRUE,-0.169284078930481,-0.00392573308649702,0.28563230308605,0.368089969938923,0.0620260454518622,-0.583057934301625,0.188046931848035,0.0231213604340557,0.374947097267514,-0.344726647496671,-0.285789880125566,0.237352680086669,-0.354002368673269,-0.209031857683966,-0.128136146214487,0.952198690952699,-0.0470955438378295,23.733847138633,0.50403828896201,0.470160116448326,0.445410628019324,0.588692790906372,0.525914634146341,0.481377371749824,0.426037887948408,"Coordenadas em Paynter & Traylor 1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","MN7225","MNHN","14,03,3","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 14819","Fazenda C. Guinle","Teresópolis","RJ","-42.966667","-22.45","950",NA,1942,9,25,"","ok","ok","","female","p3m4",6,"adulto","","","305",125,"180",23,NA,"20","24",TRUE,0.51044392878412,-0.0946510295888601,-0.0156997534816767,0.845547247784953,0.0906522424232179,-0.102087876818229,0.0153485279751475,-0.0764848881923914,0.0114706722996454,-0.184206904690029,0.0100859395700255,-0.0118653001082407,-0.418421721244789,-0.383852625551282,0.0210612557347574,-0.49996532906388,-0.119253264938953,24.5112933155311,0.506825442927679,0.458379578246393,0.477611940298507,0.580888759802498,0.536,0.466528640441684,0.36874757658007,"Coordenadas em Paynter & Traylor 1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","MN7227","MNHN","14,03,3","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 14826","Fazenda C. Guinle","Teresópolis","RJ","-42.966667","-22.45","950",NA,1942,9,28,"","ok","parcial","","female","p3m4 (p3 eclodindo)",5,"adulto","","","300",125,"175",22,NA,"20","24",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464788732394366,0.499034749034749,NA,0.534020618556701,0.488128491620112,0.385135135135135,"crânio meio quebrado. Coordenadas em Paynter & Traylor 1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","MN7242","MNHN","14,03,3","Marmosops incanus","","Serviço de Estudos e Pesquisas sobre a Febre Amarela","M 15503","Fazenda C. Guinle","Teresópolis","RJ","-42.966667","-22.45","950",NA,1943,5,25,"","ok","ok","","male","p3m4",6,"adulto","","","302",129,"173",20,NA,"24","27",TRUE,-0.247468870856018,-0.51630032279035,-0.782772605419691,0.307658077062507,0.321251082885542,-0.487013264264337,-0.119467342650706,0.186152458907539,0.0125867934525141,0.0983266724750447,0.156444376782359,-0.33304205334731,-0.301221211990708,-0.0839919585170215,-0.354667366712828,0.42303151138033,-0.0262947622192975,23.8709677223191,0.519782543038357,0.44121915820029,0.469990766389658,0.580187254605859,0.56376887038001,0.48744769874477,0.408815204205419,"Coordenadas em Paynter & Traylor 1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
