id,museu,sp,pop,coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,sexo,dentes,classe,idade,peso.morto,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
MN11477,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,,Ilhéus,BA,,,,,,,,female,p3m4,6,adulto,,37.46,36.3,17.16,12.51,18.13,6.22,7.32,12,,11.17,5.41,,15.42,7.08,27.1,10.63,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN11491,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,,Ilhéus,BA,,,,,,,,male,p3m4,6,adulto,,40.72,,20.02,13.35,,6.52,7.82,,6.34,12.08,5.9,22.27,16.81,7.66,29.82,10.85,1.18,"crânio parcial, zigomático quebrado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN29676,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,,Ilhéus,BA,,,,,,,,,p3m4,6,adulto,,43.88,42.97,21.85,13.05,20.78,6.23,8.74,13.43,7.2,12.96,6.54,24.57,18.72,8.41,32.8,12.17,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN29637,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,,Ilhéus,BA,,,,,,,,,p3m4,6,adulto,,35.9,,16.29,12.45,17.13,6.56,7.35,12.49,,10.89,5.23,,15.55,7.55,25.55,9.52,1.06,cranio meio quebrado no focinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN29675,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,,Ilhéus,BA,,,,,,,,,p3m4,6,adulto,,39.77,39.26,19.1,12.79,20.4,6.38,7.49,13.17,6.94,12.1,6.12,22.38,17.09,7.8,29.29,11.27,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN31417,MNHN,Marmosops incanus,,M. Lara,"Fazenda Brejo Grande 12 km, 1.1 km E, Itabuna",Itabuna,BA,,,,,,,,male,p3m4 (gastos),7,adulto,,44.17,43.9,22.2,13.15,22.62,6.43,8.7,13.7,7.25,12.76,7.09,25.01,17.97,7.73,32.94,12.91,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN31455,MNHN,Marmosops incanus,,E. D. Hingst,Parque Zoobotânico da CEPLAC,Itabuna,BA,,,,,,,,female,p3m4,6,adulto,,37.8,36.69,18.4,12.86,18.66,6.33,7.14,12.27,6.78,11.47,5.39,20.8,15.39,7.12,27.61,10.61,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,UFMG,Marmosops incanus,Itacaré,Raquel Moura,Fazenda Rio Capitão,Itacaré,BA,-39.086944,-14.343611,,TRUE,1999,8,31,male,p3m4,6,adulto,,44.56,43.9,22.7,14,21.63,6.47,8.5,13.11,7.22,11.96,6.7,25.18,17.77,7.21,33.45,14.01,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24561,MNHN,Marmosops incanus,,Serviço Nacional da Peste,Fazenda Trançadal,Jaguaquara,BA,,,,,1954,12,18,male,p3m4,6,adulto,,43.41,42.75,21.49,13.95,22.67,6.2,9.37,13.96,7.18,12.29,6.26,23.91,16.76,7.09,32.17,13,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN17154,MNHN,Marmosops incanus,,Serviço Nacional da Peste,Fazenda Vazante,Jaguaquara,BA,,,,,1953,9,12,male,p3m4,6,adulto,,35.85,,16.3,13.16,17.65,6.55,6.97,,5.91,11.32,5.33,19.89,15.01,7.37,25.78,10.13,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24696,MNHN,Marmosops incanus,,Serviço Nacional da Peste,Fazenda Vazante,Jaguaquara,BA,,,,,1953,10,28,female,p3m4 (gastos),7,adulto,,34.92,34.59,16.05,12.32,,5.98,7.27,,5.86,11.45,5.2,19.8,14.41,6.93,,,,sem mandíbula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ009939,MZUSP,Marmosops incanus,,Serviço Nacional da Peste,Fazenda Pedra Redonda,Jequié,BA,,,,,1952,7,22,male,p3m4,6,,30,33,32.67,14.89,12.14,,6.45,6.66,11.32,5.41,10.95,4.81,18.33,14.13,7.41,23.79,9.19,1.08,Etiqueta interpretada por mim: 118 - 155 - 17 - 25; 30g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ034881,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Morro da Torre da TeleBahia, Chapada Diamantina",Lençois,BA,-41.407472,-12.533333,570,TRUE,2002,2,3,male,dp3m3,4,subadulto,22,31.15,30.04,14.38,12.88,16.01,6.44,6.5,11.25,5.01,10.52,4.79,17.18,12.92,6.43,21.97,8.47,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ034887,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Morro da Torre da TeleBahia, Chapada Diamantina",Lençois,BA,-41.408222,-12.533333,520,TRUE,2002,2,8,female,dp3m3,4,subadulto,18,30.28,29,13.09,12.23,15.45,6.2,5.69,10.99,,9.97,4.62,16.66,12.68,6.25,21.28,8.46,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ034882,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.3608056,-12.5729722,469,TRUE,2002,2,4,female,p3m4,6,adulto,54,38.26,37.13,18.05,13.69,19.12,6.37,7.19,12.9,6,11.91,5.96,21.35,15.35,7.42,28.16,11.17,1.17,12° 34’ 22” S 41°21’ 38.9” W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ034865,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.357361,-12.610528,453,TRUE,2002,1,25,male,dp3m3,4,subadulto,24,30.59,30.26,12.15,12.39,15.82,6.83,5.98,10.55,4.92,10.39,4.46,17.21,12.83,6.09,22.4,8.63,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033848,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.354611,-12.610861,428,TRUE,2002,1,24,female,p3m4,6,adulto,,37.48,36.85,18.19,13.72,18.85,6.51,7,12.57,5.84,11.75,5.64,21.03,15.07,7.26,27.75,11,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033847,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.359361,-12.611333,469,TRUE,2002,1,24,female,dp3m3,4,subadulto,22,30.9,29.55,13.82,12.76,15.74,6.57,6.25,11.57,5,10.21,4.54,16.95,12.45,6,21.88,8.7,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033846,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.359222,-12.608667,455,TRUE,2002,1,24,female,p3m4,6,adulto,54,37.46,36.46,18.39,13.37,18.93,6.04,6.9,12.39,6.1,11.33,5.43,21.22,15.18,7.09,27.77,10.59,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033845,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.359472,-12.609278,473,TRUE,2002,1,24,male,dp3m3,4,subadulto,26,32.85,31.93,15.37,13.01,16.73,6.87,6.39,12.06,,10.76,5.02,18.14,13.68,6.49,23.5,9.26,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033844,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.359361,-12.611333,469,TRUE,2002,1,24,male,p3m4 (gastos),7,adulto,124,44.88,44.84,22.52,14.52,23.1,6.6,9.08,14.62,6.59,12.46,7.59,25.23,17.18,7.74,33.96,13.83,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033843,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.359111,-12.60805,459,TRUE,2002,1,23,female,p3m4,6,adulto,46,36.51,35.88,16.04,13.17,19.24,6.43,7.58,12.57,6.26,11.81,5.84,20.62,14.84,7.41,27.2,10.77,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033842,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.359361,-12.611333,469,TRUE,2002,1,23,male,dp3m3,4,subadulto,24,32.8,31.58,14.69,13.15,16.8,6.76,6.82,12.21,4.85,10.35,5.23,18.31,13.13,6.33,23.37,9.28,1.01,Ca. 61 na etiqueta. Será 161 mm??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033840,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.359361,-12.611333,469,TRUE,2002,1,22,male,dp3m3,4,subadulto,24,32.43,30.8,14.97,12.55,16.31,6.63,6.52,11.75,5.21,10.47,4.68,17.9,13.33,6.49,23.11,9.05,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033839,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.361694,-12.612278,476,TRUE,2002,1,21,female,p3m4,6,adulto,50,38.36,37.6,18.68,13.34,19.58,5.92,6.8,12.6,6.39,11.75,6.01,21.42,15.95,7.52,28.23,11.12,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033838,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.357583,-12.611139,452,TRUE,2002,1,20,male,dp3m3,4,subadulto,26,32.61,31.46,14.82,12.8,16.69,6.41,6.66,11.89,5.39,10.48,4.91,18.29,13.19,6.47,23.49,9.25,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033837,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.364333,-12.613556,505,TRUE,2002,1,20,female,p3m4,6,adulto,48,38.44,36.66,18.44,13.61,19.18,6.22,6.89,12.7,,11.44,5.76,20.72,14.96,6.51,28.03,11.07,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033836,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.364333,-12.613556,505,TRUE,2002,1,20,female,p3m4,6,adulto,64,38.39,37.36,18.8,13.09,19.17,6.39,7.45,12.36,6.44,11.79,5.84,21.32,15.88,7.5,28.42,10.9,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ033835,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.357583,-12.611139,452,TRUE,2002,1,20,male,dp3m3,4,subadulto,28,33.22,31.72,15.89,13,16.72,5.62,6.2,11.63,4.91,10.5,4.95,18.41,13.57,6.66,23.64,9.11,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ034884,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.355639,-12.574944,469,TRUE,2002,2,4,male,dp3m3,4,subadulto,24,33.11,31.57,15.55,12.87,16.1,6.79,6.43,11.65,5.32,10.23,4.7,18.15,13.69,23.37,23.35,9.44,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ034885,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.359389,-12.572139,469,TRUE,2002,2,5,male,dp3m3,4,subadulto,26,32.83,31.7,14.94,12.87,16.87,6.66,6.68,11.89,5.4,10.34,5,18.29,13.43,6.47,23.27,9.62,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ034883,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.354389,-12.572278,469,TRUE,2002,2,4,male,dp3m3,4,subadulto,26,31.84,30.76,14.68,12.58,15.95,6.28,6.13,11.72,4.9,10.18,4.57,17.47,13.09,6.29,22.64,8.48,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ034867,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.357361,-12.610528,453,TRUE,2002,1,26,male,dp3m3,4,subadulto,30,33.18,32.3,15.5,13.12,16.99,6.43,6.64,12,5.56,10.73,5.19,18.51,13.65,6.68,23.83,9.55,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ034866,MZUSP,Marmosops incanus,Chapada Diamantina,Lena Geise,"Remanso, Chapada Diamantina",Lençois,BA,-41.357361,-12.610528,453,TRUE,2002,1,25,female,p3m4,6,adulto,48,37.39,36.35,17.95,13.44,18.96,6.46,7.12,12.78,6.03,11.77,5.67,20.62,15.2,7.24,27.49,10.19,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN31423,MNHN,Marmosops incanus,Pau Brasil,M. Lara,Estação Ecológica de Pau Brasil,Porto Seguro,BA,-39.177778,-16.371944,,TRUE,,,,male,p3m4,6,adulto,,42.79,42.61,20.43,13.37,22.24,6.2,8.2,13.71,7.36,12.35,6.44,23.83,17.36,7.76,31.95,12.64,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN31461,MNHN,Marmosops incanus,Pau Brasil,E. D. Hingst,"Estação Ecológica de Pau Brasil, 16 km W Porto Seguro",Porto Seguro,BA,-39.177778,-16.371944,,TRUE,,,,female,p3m4,6,adulto,,37.22,36.8,17.71,12.82,18.9,6.29,7.57,12.79,6.54,11.63,5.48,20.78,15.2,7.21,27.33,10.75,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN17155,MNHN,Marmosops incanus,,Serviço Nacional da Peste,Fazenda Candeal,Serrinha,BA,,,,,1952,10,21,female,p3m4,6,adulto,,33.4,32.65,16.08,12.64,17.36,6.6,7.02,11.79,5.66,10.68,4.69,18.97,13.98,6.7,24.65,9.09,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN17156,MNHN,Marmosops incanus,,Serviço Nacional da Peste,Fazenda Candeal,Serrinha,BA,,,,,1952,10,23,female,p3m4,6,adulto,,34.73,34.05,16.45,12.85,,6.26,7.03,12.15,6.25,10.83,5.3,19.83,14.46,6.82,25.63,9.89,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN17176,MNHN,Marmosops incanus,,Serviço Nacional da Peste,Fazenda Chapada,Serrinha,BA,,,,,1953,11,19,male,p3m4 (gastos),7,adulto,,40.35,40.02,20.31,12.54,19.99,6.05,7.71,12.98,6.85,11.93,6.36,22.58,15.98,6.59,29.64,11.98,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN17157,MNHN,Marmosops incanus,,Serviço Nacional da Peste,Fazenda Saquinho,Serrinha,BA,,,,,1953,12,8,male,p3m4,6,adulto,,39.45,38.66,20.28,13.27,19.08,6.1,7.93,13.08,6.42,11.03,5.9,21.85,15.53,7.15,28.35,10.66,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN24563,MNHN,Marmosops incanus,,Serviço Nacional da Peste,St. Barra do Vento,Serrinha,BA,,,,,1952,12,5,male,p3m4,6,adulto,,32.76,31.68,15.73,12.43,,6.06,6.4,11.88,5.57,11.56,5.15,18.1,13.49,6.69,23.45,9.01,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,UFMG,Marmosops incanus,,M. C. A.,Fazenda Bolandeira; 10 km S Una,Una,BA,-39,-15.35,,TRUE,1996,8,29,female,p3m4,6,adulto,35,35.84,34.66,17.05,12.79,16.8,6.84,7.11,11.93,5.56,10.88,5.2,20.3,15.3,7.49,26.11,10.64,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2606,UFMG,Marmosops incanus,,Raquel Moura,Fazenda Bolandeira; 10 km S Una,Una,BA,-39,-15.35,,TRUE,1996,8,3,female,p3m4,6,adulto,30,35.63,34.33,16.52,13.04,17.04,6.28,7,12.05,6.17,11.04,5.27,19.84,15.03,7.2,25.42,10.66,1.04,Medidas corporais suspeitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,UFMG,Marmosops incanus,,Yuri Luiz Reis Leite,Fazenda Bolandeira; 10 km S Una,Una,BA,-39,-15.35,,TRUE,1996,8,3,female,p3m4,6,adulto,50,39.84,38.46,18.98,13.31,19.76,6.12,7.54,12.44,7.1,12.32,6,21.97,16.16,7.39,29.24,12.35,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ032550,MZUSP,Marmosops incanus,Una,R. Pardini,Maruím,Una,BA,-39.1054,-15.1786,,FALSE,1998,10,24,female?,p3m4,6,adulto,,38.43,37.3,,13.04,18.62,6.27,7.64,12.74,6.37,11.66,5.89,21.32,15.43,7.56,28.31,10.41,1.22,Coordenada do gmaps: Reserva Biológica de Una. Sexo difere entre as etiquetas (macho na coleta / fêmea no tombo). Fêmea segundo Ana Carolina (tb acho),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ032551,MZUSP,Marmosops incanus,Una,R. Pardini,Maruím,Una,BA,-39.1054,-15.1786,,FALSE,1998,11,22,male,p3m4 (gastos),7,adulto,104,43.32,42.65,,14.39,22.23,7.04,9.26,13.75,6.6,12.6,7.13,24.04,17.45,8.04,32.38,12.4,1.58,Coordenada do gmaps: Reserva Biológica de Una. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ032574,MZUSP,Marmosops incanus,Una,R. Pardini,Maruím,Una,BA,-39.1054,-15.1786,,FALSE,1999,3,22,female,dp3m3 (m3 eclodindo),3,jovem,18,29.7,28.57,,11.76,15.19,6.07,6.67,10.85,4.97,10.45,4.31,16.32,12.39,5.59,,,,Coordenada do gmaps: Reserva Biológica de Una. Localidade Sapucaeira na etiqueta de campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,UFMG,Marmosops incanus,Una,Raquel Moura,Reserva Biológica de Una,Una,BA,-39.165833,-15.206389,,TRUE,1997,7,27,female,p3m4,6,adulto,29,35.04,33.83,16.11,12.95,17.13,6.72,6.97,11.89,5.65,11.09,5.13,19.91,15.3,7.73,25.26,9.8,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,UFMG,Marmosops incanus,Una,Raquel Moura,Reserva Biológica de Una,Una,BA,-39.165833,-15.206389,,TRUE,1997,9,21,female,p3m4,6,adulto,47,37.05,36.04,,13.16,17.88,6.23,7.12,12.38,6.24,11.38,5.11,20.65,15.66,7.58,27,10.54,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ032548,MZUSP,Marmosops incanus,Una,R. Pardini,Sapucaeira,Una,BA,-39.1054,-15.1786,,FALSE,1998,7,19,male,p3m4,6,adulto,58,40.02,39.33,,13.73,19.39,6.55,7.72,12.71,6.22,12.01,6.03,22.47,16.55,7.76,29.17,11.02,1.4,Coordenada do gmaps: Reserva Biológica de Una. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ032549,MZUSP,Marmosops incanus,Una,R. Pardini,Sapucaeira,Una,BA,-39.1054,-15.1786,,FALSE,1998,8,27,male,p3m4,6,adulto,64,40.53,39.2,,13.96,19.04,6.86,7.42,13.23,5.91,11.54,6.1,22.8,16.59,7.43,29.24,10.51,1.39,Coordenada do gmaps: Reserva Biológica de Una. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ032555,MZUSP,Marmosops incanus,Una,R. Pardini,Sapucaeira,Una,BA,-39.1054,-15.1786,,FALSE,1999,3,8,male,dp3m4 (m4 eclodindo),4,subadulto,40,35.66,34.59,,12.94,17.16,6.54,6.98,12.27,5.39,11.13,5.29,19.6,15.23,7.79,25.72,9.55,1.1,Coordenada do gmaps: Reserva Biológica de Una. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ032556,MZUSP,Marmosops incanus,Una,R. Pardini,Sapucaeira,Una,BA,-39.1054,-15.1786,,FALSE,1999,3,10,male,dp3m4,5,adulto,39,37.1,36.07,17.27,13.74,17.85,6.43,7.57,12.73,5.9,10.86,5.41,20.91,15.65,7.78,27.1,10.45,1.1,Coordenada do gmaps: Reserva Biológica de Una. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ032557,MZUSP,Marmosops incanus,Una,R. Pardini,Sapucaeira,Una,BA,-39.1054,-15.1786,,FALSE,1999,3,12,male,dp3m4,5,adulto,39,35.88,34.9,,13.54,17.59,6.95,7.33,12.65,6.15,10.98,5.29,20.06,15.16,7.82,25.98,9.73,1.33,Coordenada do gmaps: Reserva Biológica de Una. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ032558,MZUSP,Marmosops incanus,Una,R. Pardini,Sapucaeira,Una,BA,-39.1054,-15.1786,,FALSE,1999,3,16,male,dp3m4 (m4 eclodindo),4,subadulto,34,35.31,34.38,,13.23,17.38,6.64,7.29,12.69,5.54,11.2,5.15,19.98,15.31,7.65,25.54,9.88,1.14,Coordenada do gmaps: Reserva Biológica de Una. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ032559,MZUSP,Marmosops incanus,Una,R. Pardini,Sapucaeira,Una,BA,-39.1054,-15.1786,,FALSE,1999,3,22,male,dp3m4,5,adulto,33,34.87,33.82,,12.95,16.92,6.44,7.12,11.98,5.86,10.24,5.03,19.94,15.04,7.54,25.55,9.78,1.23,Coordenada do gmaps: Reserva Biológica de Una. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ032560,MZUSP,Marmosops incanus,Una,R. Pardini,Sapucaeira,Una,BA,-39.1054,-15.1786,,FALSE,1999,3,22,male,p3m4 (p3 eclodindo),5,adulto,,36.99,35.76,,13.4,17.88,6.43,7.48,12.54,5.94,11.13,5.39,20.72,15.35,7.74,26.66,10.41,1.19,Coordenada do gmaps: Reserva Biológica de Una. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
