id,museu,gaveta,sp,pop,coletor,id.coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,morte,pele,cranio,esqueleto,sexo,dentes,classe,idade,peso,peso.morto,compr.total,compr.corpo,compr.cauda,tarso.c.unha,tarso.s.unha,orelha.int,orelha.ext,medido,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,size,shape,nas.gls,can.bam,pl.cb,bam.pl,sm.max,alpcor.mad,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
MN11161,MNHN,"13,13,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23900,"Aritaguá – Urucutuca, Capueira",Ilhéus,BA,-39.116667,-14.65,,TRUE,1945,4,18,,ok,ok,,male,p3m4,6,adulto,,63,356,146,210,23,22,24,28,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469545681477783,0.501724137931035,NA,0.508771929824561,0.435435435435435,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN11119,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23936,"Aritaguá – Urucutuca, Capueira",Ilhéus,BA,-39.116667,-14.65,,TRUE,1945,4,22,,ok,parcial,,male,p3m4,6,adulto,,50,338,133,205,24,23,22,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,crânio parcial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN11160,MNHN,"13,13,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19068,"Aritaguá – Urucutuca, Roça de bananeiras",Ilhéus,BA,-39.116667,-14.65,,TRUE,1944,8,10,,ok,ok,,male,p3m4,6,adulto,,77,390,170,220,22,21,26,30,TRUE,0.014269886277178845,0.0188357896122624,-0.05089672224745412,-0.020723348068699465,-0.022256298147596887,0.08852920760304528,-0.048274243267259376,4.8083298396628393e-4,0.09301932270336088,0.006389553003611326,-0.014920648486382415,0.02269294098622554,8.258267778948891e-5,-0.06931607100829784,0.03740062735633476,NA,0.016743307084592873,29.7696573712228,0.485834699133692,0.46696137738483,0.520967741935484,0.571763053149145,0.507780507780508,0.421052631578947,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN8607,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 21720,"Banco da Vitória – Pirataquissé, Mata do Limoeiro",Ilhéus,BA,-39.116667,-14.066667,,TRUE,1944,10,30,,ok,parcial,,female,p3m4,6,adulto,,50,339,150,189,20,18,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,crânio parcial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN8658,MNHN,"13,12,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23141,"Banco da Vitória – Pirataquissé, Mata do Limoeiro",Ilhéus,BA,-39.116667,-14.066667,,TRUE,1944,12,19,,ok,ok,,male,p3m4 (gastos),7,adulto,,72,349,146,203,22,20,23,27,TRUE,-0.007833336833367621,-0.002524609323360849,-0.0463329341996519,-0.06500580152631885,-7.359312321275624e-5,-0.0011583552774350192,3.4014432320184085e-4,-0.04296122366985289,0.040453978796611834,0.006713691928410981,0.04033441721537079,0.0034418192768552736,0.021911939677313974,0.029389362885129167,0.015542128212148398,-0.05702718096078119,-0.1386701195901304,28.9588570216437,0.507007622326039,0.474878048780488,0.540607054963084,0.574379149250061,0.521832191780822,0.458576429404901,0.373105449854885,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN8615,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 18167,"Banco da Vitória – Pirataquissé, Mata M.",Ilhéus,BA,-39.116667,-14.066667,,TRUE,1944,5,12,,ok,ok,,female,p3m4,6,adulto,,65,350,165,185,21,20,23,25,TRUE,0.0037783697070117306,0.008585282238929182,-0.004163271509491917,-0.09858254847330539,-0.00995936385066809,0.0011031632078983833,-0.07659169535914767,-0.04649495596506137,0.10117465297550332,0.036716376143756335,0.05897586334521221,0.0042244092887750995,-0.004856642705429515,0.008170687222271322,0.01292820556699148,-0.006455953039195883,-0.20213280499714176,27.7925871411785,0.495819609830251,0.482482482482483,0.520424836601307,0.570559918925766,0.543516873889876,0.466995681677977,0.390424814565071,etiqueta - 350-185-21-20-23(25) 65g. Assumi que o primeiro valor é o comprimento total do corpo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN11105,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 17681,"Banco da Vitória – Pirataquissé, Mata S",Ilhéus,BA,-39.116667,-14.066667,,TRUE,1944,3,28,,ok,parcial,,male,,NA,adulto,,,310,130,180,22,20,17,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,crânio parcial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN8642,MNHN,"13,12,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19899,"Rio do Braço – Almada, Capueira",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,27,,ok,ok,,male,p3m4,6,adulto,,103,391,170,221,23,22,25,29,TRUE,-0.0023429520994970865,-0.0035112173873828034,-0.035195144118190136,-0.07138159321813564,-9.845498713709766e-4,0.05866957098617642,0.03911105891671163,0.0010671639170856118,NA,0.008323582875510827,0.01486591241983981,-0.012212009535349289,0.026997178277669676,-0.040214518385721654,-0.023932509159310555,0.004515631838767575,0.029770915251963626,30.8642187654248,0.508083140877598,0.488553113553114,0.548387096774194,0.562817551963049,0.52154288059089,0.417314095449501,0.41779314680918,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN11155,MNHN,"13,13,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19906,"Rio do Braço – Almada, Capueira",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,28,,ok,ok,,male,p3m4 (gastos),7,adulto,,72,376,155,221,23,22,20,24,TRUE,0.006047289021420266,0.002762539776082651,-0.014703865417052153,-0.08482233763652935,-0.004445867556584382,-0.008138167388438422,-0.033181027082815895,0.009070657991960385,-0.012969755894012724,0.017840358046767424,0.0456888557990911,-0.0016787399891775578,0.029497909829641067,0.011928729867646037,3.1904305017604884e-4,-0.08689656498343634,0.009470558830099507,28.0827082027357,0.501639344262295,0.478110314123176,0.526881720430108,0.569987389659521,0.534955752212389,0.451479289940828,0.365540540540541,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN11135,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19916,"Rio do Braço – Almada, Capueira",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,28,,ok,ok,,male,p3m4 (gastos),7,adulto,,89,385,165,220,21,20,25,29,TRUE,0.028428891912405607,0.013107137493830745,0.04276558615557757,-0.020736629395861073,-0.017107458764261452,0.037894505346371954,-0.017043838294474423,-0.0010696373456369201,0.04866100683684271,0.029764760566231008,0.06165027520838051,-0.00118512780699076,-0.0026121417966340488,-0.05917764084693178,0.008620583583888397,-0.005150588110417242,-0.032717511570474034,30.354966644686,0.491454965357968,0.509127789046653,0.556420233463035,0.560508083140878,0.529460238978162,0.423944476576056,0.399257195914577,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN11130,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19304,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,16,,ok,ok,,male,p3m4,6,adulto,,70,,170,[173],23,22,24,26,TRUE,-0.02140264706931383,-0.008206335108909002,-0.07623598662193132,-0.10190788680694629,0.006286356153732076,0.006903828630085096,0.017239797719159178,-0.021446122295729175,0.056384309032070146,0.03895540945630982,0.014901662697263562,-0.02137656568824342,-0.003100091707072483,0.0035068320884503734,-0.004407840297444121,-0.09928264168751832,-0.1740931544576005,28.3067677420083,0.512775107513281,0.463402322059566,0.502820306204674,0.564634454844422,0.556003584229391,0.461398176291793,0.363299663299663,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN8632,MNHN,"13,12,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19352,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,21,,ok,ok,,male,p3m4 (gastos),7,adulto,,57,385,170,215,22,21,25,26,TRUE,0.011427675160703643,0.010101892249724465,-0.05217732588269541,-0.07959172597527875,-0.013162096531169176,0.09451686439918028,-0.014502828802567258,-0.037053522887585455,-0.041471319672536255,0.01964492484666369,-0.04861712568875198,8.169344766244535e-4,0.029457743921102786,-0.04387705298619471,0.013819011362304678,-0.09498526869309121,-0.10484235026233737,29.4116371526646,0.49438202247191,0.465675866949752,0.493183640737771,0.564905570164953,0.527719001269573,0.420962199312715,0.36089030206677303,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN11158,MNHN,"13,13,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19383,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,23,,ok,ok,,female,p3m4,6,adulto,,46,332,142,190,18,17,25,25,TRUE,0.0021127682319543872,0.003668552292339644,0.014410421055515155,-0.04712756623056524,-0.003670732902670615,-0.01827287195762728,-0.08597449721367045,0.016743121212956513,0.1169956825364773,0.024897558081069082,-0.0020232436521607777,0.004896256812046307,0.01024029478727595,-0.04039677817920073,5.004316777914575e-4,0.01677894835752891,-0.06146885428073187,26.5412471447745,0.500666488936284,0.484317825405123,0.480851063829787,0.576113036523594,0.543729754743174,0.444444444444444,0.401073345259392,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN8663,MNHN,"13,12,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 22423,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,11,18,,ok,ok,,male,p3m4 (gastos),7,adulto,,95,349,145,204,23,21,22,27,TRUE,0.040439854313568446,0.04535938572508913,0.0050122415250855035,-0.0819457958910772,-0.048473806774542716,8.364534713314331e-4,0.048674867005631395,-0.030420633575364953,0.014599102228079142,-0.0050331073592588815,-0.012664405667253797,0.04385122862686153,0.04464549161559406,-0.0032906312582894337,0.04787670615072548,-0.006291661807448001,0.004114068825160466,29.4652337509818,0.46072333563695,0.479295355753832,0.524630541871921,0.569223681179452,0.492917847025496,0.431549295774648,0.381288343558282,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN8606,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23201,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,1,1,,ok,ok,,female,p3m4,6,adulto,,70,330,145,185,20,18,22,27,TRUE,-0.011303068612652734,-0.016313390322178822,-0.011730693974325135,-0.054525751792118715,0.01524237464771927,0.04544255595025848,0.13244495488833596,-0.03990236337611286,NA,0.01831580385775755,0.04494715479808975,-0.040335737505881486,-0.029640035903292006,-0.02409396881252368,-0.03215339249070981,-0.09491494482693996,-0.1500907642069354,27.5111722760045,0.521123064812385,0.484358974358974,0.519262981574539,0.559958016268696,0.559512652296157,0.464968152866242,0.373129009265859,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN24699,MNHN,"13,13,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23814,"Rio do Braço – Almada, Capueira do Cacáu",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,4,6,,ok,,,male,,NA,adulto,,83,379,150,229,20,19,24,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN11109,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19324,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,18,,ok,parcial,,male,p3m4 (gastos),7,adulto,,,380,170,210,24,22,20,25,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550319488817891,NA,0.524507750314202,0.413394919168591,0.394669235709698,"crânio parcial, falta a parte posterior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN11128,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19339,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,20,,ok,ok,,female,p3m4,6,adulto,,46,345,140,205,18,17,25,29,TRUE,0.026343754541175102,0.01862383947599211,0.05655178221269086,-0.016617955288513286,-0.01854354261139246,0.012908397630946311,0.06045028964895538,0.02679029098000818,0.031361134934422275,-0.005352561918533283,-0.012740024576687103,0.02802626220037352,0.021567577352354927,-0.007324124489014983,0.01647435569382072,-0.008833227884576189,-0.031411003592802605,26.4678389748767,0.48590992889123,0.492583120204604,0.489455184534271,0.580984988148538,0.515865820489574,0.454601990049751,0.384533898305085,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN11125,MNHN,"13,12,4",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19397,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,23,,ok,parcial,,male,p3m4 (gastos),7,adulto,,110,379,157,222,24,22,23,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,crânio parcial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN8618,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 19814,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,9,24,,ok,ok,,female,p3m4,6,adulto,,51,300,125,175,20,18,[18],24,TRUE,0.009184902688324392,0.002062714140752764,0.020954633123728694,-0.051245264187591566,-8.048577219175179e-4,-0.051644809755899024,NA,-0.016477647106130533,NA,0.008081987463869567,0.06442850949066203,NA,0.015322910411368351,0.0029409140213829676,0.012004413156001092,NA,0.026874329113530687,25.4416390981399,0.502228412256267,0.47680690399137,0.508444444444444,NA,NA,0.467824967824968,NA,crânio um pouco sujo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN8608,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 22361,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,11,12,,ok,ok,,female,p3m4,6,adulto,,57,332,135,197,21,19,20,25,TRUE,0.019118980466093394,0.005127810555330736,0.014086071396951283,-0.1021018935754694,-0.004597668766465279,-0.046093636948710826,0.03533147876909748,-0.008509212271414768,0.0388347584243427,0.005924638777038194,0.029659041201579806,-0.008424794283152792,-0.0032155203033230606,-0.0361048450868684,0.017287421717646634,-7.18958825746352e-4,0.0244714543837265,26.0710183920767,0.499186991869919,0.472969443718987,0.5,0.568563685636856,0.543374642516683,0.454896907216495,0.386241490505195,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN8626,MNHN,"13,12,1",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 22386,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,11,15,,ok,ok,,male,p3m4 (gastos),7,adulto,,105,378,157,221,24,22,22,27,TRUE,-0.02899801548447556,-0.030775069171709468,-0.07890504782328644,-0.06251391214014745,0.025729274563052407,0.06298192161666982,-0.034161343136651645,-0.026896590004859888,-0.04508347168712645,-0.006470211210408472,-0.03935878475487686,-0.03684553669849189,-0.02162823851577489,-0.04226709166613141,-0.049381201927440443,-0.08874867462679381,-0.05009736664071174,31.4395865112759,0.536579683131407,0.483468208092486,0.533543804262036,0.563373718546132,0.52398676592225,0.434732604945371,0.391772151898734,"Coordenada de Vaz, 2005. Arq Mus Nac, 63(1):21-28.",TRUE,43.25,42.92,20.91,13.58,23.03,6.34,8.57,13.63,7.15,12.67,6.76,24.18,17.39,7.56,31.6,12.38,1.48,43.47,42.93,20.6,13.81,21.65,6.32,8.16,13.46,6.88,12.46,6.64,24.18,17.42,7.47,31.97,12.47,1.29,43.43,42.94,20.44,13.23,21.52,6.31,8.42,13.42,7.2,12.56,6.65,24.18,17.37,7.55,31.99,12.26,1.31,43.49,42.99,21.11,13.4,21.58,6.32,8.6,13.45,7.15,12.58,6.65,24.16,17.37,7.53,31.92,12.58,1.39
MN8660,MNHN,"13,12,3",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23185,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1944,12,30,,ok,ok,,male,p3m4 (gastos),7,adulto,,90,335,130,205,22,21,20,23,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483870967741936,0.546623794212219,NA,0.541575968654767,0.43957345971564,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN11163,MNHN,"13,13,2",Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,M 23548,"Rio do Braço – Almada, Capueira do Mico",Ilhéus,BA,-39.183333,-14.65,,TRUE,1945,2,16,,ok,ok,,female,dp3m4,5,adulto,,30,297,116,181,19,18,21,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
